  4.0000000000000001e-002	 -1.1923000000000000e+002	 -1.0232700000000000e+003	  7.3105199999999995e-002	 -7.0204999999999995e-001	  1.9021399999999999e-001	  6.8234899999999998e-001	
  5.1600000000000001e+000	 -1.3105000000000001e+002	 -1.0231700000000000e+003	  1.0100900000000000e-001	 -6.9696199999999997e-001	  2.1861900000000001e-001	  6.7545999999999995e-001	
  7.0199999999999996e+000	 -1.3452000000000001e+002	 -1.0220800000000000e+003	  1.1011100000000000e-001	 -6.9336799999999998e-001	  2.2672200000000001e-001	  6.7506600000000005e-001	
  7.9900000000000002e+000	 -1.3600999999999999e+002	 -1.0207400000000000e+003	  1.1460700000000000e-001	 -6.8974500000000005e-001	  2.3021500000000000e-001	  6.7684400000000000e-001	
  7.9100000000000001e+000	 -1.3534999999999999e+002	 -1.0191300000000000e+003	  1.1341400000000000e-001	 -6.8628500000000003e-001	  2.2922899999999999e-001	  6.8088499999999996e-001	
  5.2000000000000002e+000	 -1.2825000000000000e+002	 -1.0152600000000000e+003	  9.4310699999999997e-002	 -6.7987699999999995e-001	  2.1772500000000000e-001	  6.9387900000000002e-001	
  4.0000000000000000e+000	 -1.2348000000000000e+002	 -1.0107800000000000e+003	  8.3209000000000005e-002	 -6.7157199999999995e-001	  2.0862200000000000e-001	  7.0607600000000004e-001	
  3.6000000000000001e+000	 -1.1852000000000000e+002	 -1.0042800000000000e+003	  7.4307499999999999e-002	 -6.5726600000000002e-001	  1.9802000000000000e-001	  7.2337300000000004e-001	
  4.2000000000000002e+000	 -1.1358000000000000e+002	 -9.9605999999999995e+002	  6.7104200000000003e-002	 -6.3763999999999998e-001	  1.8631200000000001e-001	  7.4444600000000005e-001	
  9.7300000000000004e+000	 -1.0450000000000000e+002	 -9.7528999999999996e+002	  5.8207799999999997e-002	 -5.8157800000000004e-001	  1.6132199999999999e-001	  7.9520700000000000e-001	
  1.4260000000000000e+001	 -9.9760000000000005e+001	 -9.6424000000000001e+002	  5.0204499999999999e-002	 -5.5054899999999996e-001	  1.5381400000000001e-001	  8.1897299999999995e-001	
  2.0420000000000002e+001	 -9.5680000000000007e+001	 -9.5301999999999998e+002	  4.5901600000000001e-002	 -5.1581699999999997e-001	  1.4360500000000001e-001	  8.4332900000000000e-001	
  2.7199999999999999e+001	 -9.2060000000000002e+001	 -9.4299000000000001e+002	  4.2304799999999997e-002	 -4.8205399999999998e-001	  1.3401500000000000e-001	  8.6479700000000004e-001	
  3.9219999999999999e+001	 -8.5650000000000006e+001	 -9.2875000000000000e+002	  3.5002100000000001e-002	 -4.2752499999999999e-001	  1.1360700000000000e-001	  8.9615299999999998e-001	
  4.2659999999999997e+001	 -8.3400000000000006e+001	 -9.2523000000000002e+002	  3.2902099999999997e-002	 -4.1272700000000001e-001	  1.0260700000000000e-001	  9.0445900000000001e-001	
  4.3969999999999999e+001	 -8.1939999999999998e+001	 -9.2384000000000003e+002	  3.1801700000000002e-002	 -4.0692200000000001e-001	  9.3104999999999993e-002	  9.0814899999999998e-001	
  4.2520000000000003e+001	 -8.0140000000000001e+001	 -9.2484000000000003e+002	  2.6701500000000000e-002	 -4.1172199999999998e-001	  8.9104900000000001e-002	  9.0654900000000005e-001	
  3.1920000000000002e+001	 -7.6930000000000007e+001	 -9.3476999999999998e+002	  1.0800199999999999e-002	 -4.5230999999999999e-001	  9.1202000000000005e-002	  8.8712000000000002e-001	
  2.4320000000000000e+001	 -7.5500000000000000e+001	 -9.4336000000000001e+002	  1.7001600000000000e-003	 -4.8364699999999999e-001	  9.3209000000000000e-002	  8.7028399999999995e-001	
  1.6379999999999999e+001	 -7.4269999999999996e+001	 -9.5395000000000005e+002	 -7.0003000000000001e-003	 -5.1902199999999998e-001	  9.4103999999999993e-002	  8.4953599999999996e-001	
  8.5999999999999996e+000	 -7.2530000000000001e+001	 -9.6645000000000005e+002	 -1.7902000000000001e-002	 -5.5736100000000000e-001	  9.4410400000000005e-002	  8.2469099999999995e-001	
 -3.2700000000000000e+000	 -6.9310000000000002e+001	 -9.9351999999999998e+002	 -3.6802099999999997e-002	 -6.3123700000000005e-001	  8.8505100000000003e-002	  7.6964500000000002e-001	
 -7.2599999999999998e+000	 -6.7260000000000005e+001	 -1.0077900000000000e+003	 -4.8003100000000000e-002	 -6.6554300000000000e-001	  8.5005499999999998e-002	  7.3994800000000005e-001	
 -9.6999999999999993e+000	 -6.5719999999999999e+001	 -1.0213400000000000e+003	 -5.2703300000000002e-002	 -6.9684400000000002e-001	  7.5904799999999994e-002	  7.1124500000000002e-001	
 -1.0970000000000001e+001	 -6.2729999999999997e+001	 -1.0349600000000000e+003	 -6.5503900000000004e-002	 -7.2684300000000002e-001	  6.9404099999999996e-002	  6.8014100000000000e-001	
 -1.0210000000000001e+001	 -5.7840000000000003e+001	 -1.0580599999999999e+003	 -7.4404899999999996e-002	 -7.7455099999999999e-001	  4.5902999999999999e-002	  6.2644100000000003e-001	
 -8.8000000000000007e+000	 -5.5979999999999997e+001	 -1.0678099999999999e+003	 -8.4008200000000005e-002	 -7.9307700000000003e-001	  4.3104200000000002e-002	  6.0175900000000004e-001	
 -7.7800000000000002e+000	 -5.7810000000000002e+001	 -1.0738599999999999e+003	 -8.1007599999999999e-002	 -8.0477500000000002e-001	  4.5604300000000000e-002	  5.8625499999999997e-001	
 -7.1799999999999997e+000	 -6.1590000000000003e+001	 -1.0770999999999999e+003	 -7.6007199999999997e-002	 -8.1187699999999996e-001	  5.5905299999999998e-002	  5.7615400000000005e-001	
 -6.0700000000000003e+000	 -7.0480000000000004e+001	 -1.0810599999999999e+003	 -6.4304899999999998e-002	 -8.1986199999999998e-001	  8.1006099999999998e-002	  5.6314200000000003e-001	
 -5.2800000000000002e+000	 -7.3390000000000001e+001	 -1.0834000000000001e+003	 -6.3005699999999998e-002	 -8.2437400000000005e-001	  9.0808200000000006e-002	  5.5515000000000003e-001	
 -4.7199999999999998e+000	 -7.5609999999999999e+001	 -1.0846600000000001e+003	 -6.0405500000000001e-002	 -8.2677500000000004e-001	  9.7308800000000001e-002	  5.5074999999999996e-001	
 -4.8399999999999999e+000	 -7.7180000000000007e+001	 -1.0838199999999999e+003	 -5.7002900000000002e-002	 -8.2564099999999996e-001	  1.0110500000000000e-001	  5.5212799999999995e-001	
 -6.9500000000000002e+000	 -8.0219999999999999e+001	 -1.0740300000000000e+003	 -3.9102800000000000e-002	 -8.0815700000000001e-001	  1.0260700000000000e-001	  5.7864099999999996e-001	
 -8.2699999999999996e+000	 -8.3230000000000004e+001	 -1.0646300000000001e+003	 -1.8802200000000002e-002	 -7.9169100000000003e-001	  1.0071200000000000e-001	  6.0226900000000005e-001	
 -9.0299999999999994e+000	 -8.6329999999999998e+001	 -1.0540699999999999e+003	 -1.1000800000000000e-003	 -7.7105900000000005e-001	  1.0070800000000001e-001	  6.2874799999999997e-001	
 -8.9900000000000002e+000	 -8.9549999999999997e+001	 -1.0425100000000000e+003	  1.6800900000000001e-002	 -7.4704099999999996e-001	  1.0040600000000000e-001	  6.5693599999999996e-001	
 -6.5199999999999996e+000	 -9.3689999999999998e+001	 -1.0191600000000000e+003	  3.4803199999999999e-002	 -6.9426299999999996e-001	  1.0771000000000000e-001	  7.1076499999999998e-001	
 -4.1699999999999999e+000	 -9.4319999999999993e+001	 -1.0073700000000000e+003	  3.8303200000000003e-002	 -6.6685499999999998e-001	  1.1110900000000000e-001	  7.3586099999999999e-001	
 -9.4999999999999996e-001	 -9.3810000000000002e+001	 -9.9525999999999999e+002	  4.3802199999999999e-002	 -6.3633200000000001e-001	  1.0530500000000000e-001	  7.6293800000000001e-001	
  2.9500000000000002e+000	 -9.1439999999999998e+001	 -9.8315999999999997e+002	  4.2802600000000003e-002	 -6.0483699999999996e-001	  9.7906000000000007e-002	  7.8914799999999996e-001	
  1.2060000000000000e+001	 -8.2590000000000003e+001	 -9.6199000000000001e+002	  3.2201800000000003e-002	 -5.4473000000000005e-001	  6.7803699999999995e-002	  8.3524600000000004e-001	
  1.6680000000000000e+001	 -7.6150000000000006e+001	 -9.5358000000000004e+002	  2.1101800000000000e-002	 -5.1834499999999994e-001	  4.7804100000000002e-002	  8.5357400000000005e-001	
  2.1230000000000000e+001	 -6.8780000000000001e+001	 -9.4659000000000003e+002	  7.2003600000000003e-003	 -4.9512499999999998e-001	  2.4601200000000000e-002	  8.6844399999999999e-001	
  2.5520000000000000e+001	 -6.0219999999999999e+001	 -9.4111000000000001e+002	 -1.0600500000000001e-002	 -4.7552200000000000e-001	 -3.0001399999999998e-004	  8.7963999999999998e-001	
  3.2250000000000000e+001	 -3.9590000000000003e+001	 -9.3625999999999999e+002	 -6.2808199999999995e-002	 -4.5215899999999998e-001	 -4.8206300000000001e-002	  8.8841599999999998e-001	
  3.4299999999999997e+001	 -2.8050000000000001e+001	 -9.3732000000000005e+002	 -9.4908099999999995e-002	 -4.5013900000000001e-001	 -6.9505999999999998e-002	  8.8517599999999996e-001	
  3.5100000000000001e+001	 -1.7750000000000000e+001	 -9.4057000000000005e+002	 -1.2111600000000000e-001	 -4.5536100000000002e-001	 -9.3912499999999996e-002	  8.7701700000000005e-001	
  3.4390000000000001e+001	 -6.9100000000000001e+000	 -9.4701999999999998e+002	 -1.5221199999999999e-001	 -4.6923799999999999e-001	 -1.1000900000000000e-001	  8.6287000000000003e-001	
  3.0329999999999998e+001	  1.1650000000000000e+001	 -9.6673000000000002e+002	 -2.1192000000000000e-001	 -5.1424700000000001e-001	 -1.2771199999999999e-001	  8.2117600000000002e-001	
  2.7410000000000000e+001	  1.7739999999999998e+001	 -9.7847000000000003e+002	 -2.3372299999999999e-001	 -5.4115400000000002e-001	 -1.3111300000000001e-001	  7.9707899999999998e-001	
  2.3760000000000002e+001	  2.0710000000000001e+001	 -9.9029999999999995e+002	 -2.4171400000000001e-001	 -5.7253399999999999e-001	 -1.3880799999999999e-001	  7.7104600000000001e-001	
  2.0140000000000001e+001	  2.1920000000000002e+001	 -1.0023000000000000e+003	 -2.4712999999999999e-001	 -6.0367400000000004e-001	 -1.3961699999999999e-001	  7.4499099999999996e-001	
  1.6350000000000001e+001	  2.0750000000000000e+001	 -1.0135100000000000e+003	 -2.4423000000000000e-001	 -6.3357900000000000e-001	 -1.3821700000000001e-001	  7.2098899999999999e-001	
  8.5600000000000005e+000	  1.2539999999999999e+001	 -1.0343499999999999e+003	 -2.2591600000000001e-001	 -6.9125000000000003e-001	 -1.2040900000000000e-001	  6.7574900000000004e-001	
  5.3899999999999997e+000	  6.8899999999999997e+000	 -1.0442400000000000e+003	 -2.1751799999999999e-001	 -7.1625899999999998e-001	 -1.0340900000000000e-001	  6.5495400000000004e-001	
  2.5400000000000000e+000	 -1.3000000000000000e-001	 -1.0536700000000001e+003	 -2.1022700000000000e-001	 -7.3879600000000001e-001	 -8.0010399999999995e-002	  6.3528200000000001e-001	
 -3.9000000000000001e-001	 -9.1500000000000004e+000	 -1.0606800000000001e+003	 -1.9461000000000001e-001	 -7.5814000000000004e-001	 -5.6202900000000000e-002	  6.1983200000000005e-001	
 -6.0800000000000001e+000	 -3.3759999999999998e+001	 -1.0686900000000001e+003	 -1.4481100000000000e-001	 -7.8506100000000001e-001	  2.7002100000000002e-003	  6.0224699999999998e-001	
 -7.9800000000000004e+000	 -4.7299999999999997e+001	 -1.0696600000000001e+003	 -1.1500800000000000e-001	 -7.9255500000000001e-001	  3.3102300000000001e-002	  5.9794099999999994e-001	
 -8.8499999999999996e+000	 -6.0140000000000001e+001	 -1.0693900000000001e+003	 -9.0504799999999996e-002	 -7.9544199999999998e-001	  6.5603499999999995e-002	  5.9563200000000005e-001	
 -8.9900000000000002e+000	 -7.2689999999999998e+001	 -1.0671300000000001e+003	 -6.6806699999999997e-002	 -7.9307899999999998e-001	  9.8609799999999997e-002	  5.9736000000000000e-001	
 -7.1799999999999997e+000	 -9.5540000000000006e+001	 -1.0574900000000000e+003	 -1.9801599999999999e-002	 -7.7656400000000003e-001	  1.5851299999999999e-001	  6.0945000000000005e-001	
 -5.4800000000000004e+000	 -1.0473000000000000e+002	 -1.0512600000000000e+003	 -1.5000700000000000e-003	 -7.6393599999999995e-001	  1.8590899999999999e-001	  6.1792899999999995e-001	
 -3.4800000000000000e+000	 -1.1241000000000000e+002	 -1.0436400000000001e+003	  1.0400800000000000e-002	 -7.4845700000000004e-001	  2.1421599999999999e-001	  6.2754799999999999e-001	
 -9.6999999999999997e-001	 -1.1905000000000000e+002	 -1.0347300000000000e+003	  2.2402399999999999e-002	 -7.2927799999999998e-001	  2.4022600000000000e-001	  6.4026799999999995e-001	
  4.6799999999999997e+000	 -1.2737000000000000e+002	 -1.0155400000000000e+003	  4.6003700000000002e-002	 -6.8455500000000002e-001	  2.7322200000000002e-001	  6.7425400000000002e-001	
  7.0499999999999998e+000	 -1.2847000000000000e+002	 -1.0069299999999999e+003	  5.3306500000000000e-002	 -6.6348099999999999e-001	  2.7923399999999998e-001	  6.9208400000000003e-001	
  8.8100000000000005e+000	 -1.2769000000000000e+002	 -9.9937000000000000e+002	  5.7206399999999998e-002	 -6.4497199999999999e-001	  2.7893099999999998e-001	  7.0917900000000000e-001	
  1.0170000000000000e+001	 -1.2559000000000000e+002	 -9.9254999999999995e+002	  5.9505000000000002e-002	 -6.2735300000000005e-001	  2.7252300000000002e-001	  7.2706199999999999e-001	
  9.2799999999999994e+000	 -1.1516000000000000e+002	 -9.8425999999999999e+002	  4.3305000000000003e-002	 -6.0736999999999997e-001	  2.4612800000000001e-001	  7.5408699999999995e-001	
  6.7500000000000000e+000	 -1.0698999999999999e+002	 -9.8359000000000003e+002	  2.6102299999999998e-002	 -6.0585400000000000e-001	  2.2392000000000001e-001	  7.6296799999999998e-001	
  3.5499999999999998e+000	 -9.7319999999999993e+001	 -9.8498000000000002e+002	  5.2004800000000004e-003	 -6.0975599999999996e-001	  1.9671800000000000e-001	  7.6777099999999998e-001	
  2.6000000000000001e-001	 -8.6400000000000006e+001	 -9.8801999999999998e+002	 -2.4402199999999999e-002	 -6.1715600000000004e-001	  1.7401600000000000e-001	  7.6696900000000001e-001	
 -3.3500000000000001e+000	 -6.6650000000000006e+001	 -9.9339999999999998e+002	 -5.4203599999999998e-002	 -6.2954200000000005e-001	  1.0110700000000000e-001	  7.6845100000000000e-001	
 -4.0099999999999998e+000	 -5.7329999999999998e+001	 -9.9575000000000000e+002	 -7.1205000000000004e-002	 -6.3334400000000002e-001	  7.1605000000000002e-002	  7.6725299999999996e-001	
 -3.7900000000000000e+000	 -4.9189999999999998e+001	 -9.9683000000000004e+002	 -8.2605899999999996e-002	 -6.3504600000000000e-001	  4.0902899999999999e-002	  7.6695500000000005e-001	
 -3.0099999999999998e+000	 -4.0079999999999998e+001	 -9.9803999999999996e+002	 -9.8410399999999995e-002	 -6.3576699999999997e-001	  1.2401300000000001e-002	  7.6548099999999997e-001	
  4.1999999999999998e-001	 -2.0660000000000000e+001	 -1.0011200000000000e+003	 -1.3601099999999999e-001	 -6.3695199999999996e-001	 -4.5203699999999999e-002	  7.5746199999999997e-001	
  2.8599999999999999e+000	 -1.1320000000000000e+001	 -1.0034200000000000e+003	 -1.5300600000000000e-001	 -6.3792499999999996e-001	 -7.4802900000000005e-002	  7.5102899999999995e-001	
  5.6600000000000001e+000	 -2.7700000000000000e+000	 -1.0055900000000000e+003	 -1.6531199999999999e-001	 -6.4114499999999996e-001	 -1.0750800000000001e-001	  7.4165199999999998e-001	
  9.2200000000000006e+000	  6.9299999999999997e+000	 -1.0096799999999999e+003	 -1.9241800000000001e-001	 -6.4346000000000003e-001	 -1.2681200000000001e-001	  7.2996799999999995e-001	
  1.3310000000000000e+001	  1.6469999999999999e+001	 -1.0151500000000000e+003	 -2.0932400000000001e-001	 -6.5167600000000003e-001	 -1.6081899999999999e-001	  7.1108300000000002e-001	
  1.3500000000000000e+001	  1.7770000000000000e+001	 -1.0183200000000001e+003	 -2.1942600000000001e-001	 -6.5567699999999995e-001	 -1.5521799999999999e-001	  7.0558299999999996e-001	
  1.0800000000000001e+001	  1.3529999999999999e+001	 -1.0195400000000000e+003	 -2.0690800000000001e-001	 -6.6292600000000002e-001	 -1.4710599999999999e-001	  7.0432799999999995e-001	
  6.2100000000000000e+000	  4.9299999999999997e+000	 -1.0198800000000000e+003	 -1.8462400000000001e-001	 -6.7068499999999998e-001	 -1.2751599999999999e-001	  7.0699000000000001e-001	
 -3.5499999999999998e+000	 -2.0579999999999998e+001	 -1.0195900000000000e+003	 -1.2760700000000000e-001	 -6.8383700000000003e-001	 -6.2803399999999995e-002	  7.1563900000000003e-001	
 -6.9199999999999999e+000	 -3.4630000000000003e+001	 -1.0197900000000000e+003	 -9.8008799999999993e-002	 -6.8966200000000000e-001	 -2.6902400000000000e-002	  7.1696400000000005e-001	
 -8.9600000000000009e+000	 -4.9619999999999997e+001	 -1.0193600000000000e+003	 -6.4405000000000004e-002	 -6.9275399999999998e-001	  7.3005700000000001e-003	  7.1825600000000001e-001	
 -9.5099999999999998e+000	 -6.3960000000000001e+001	 -1.0188900000000000e+003	 -2.9604100000000001e-002	 -6.9379599999999997e-001	  3.7205200000000001e-002	  7.1860000000000002e-001	
 -7.6200000000000001e+000	 -8.8769999999999996e+001	 -1.0200000000000000e+003	  1.6801400000000001e-002	 -6.9695700000000005e-001	  1.0450900000000000e-001	  7.0925800000000006e-001	
 -5.3099999999999996e+000	 -1.0041000000000000e+002	 -1.0203600000000000e+003	  4.1403500000000003e-002	 -6.9685900000000001e-001	  1.3401099999999999e-001	  7.0335899999999996e-001	
 -1.3200000000000001e+000	 -1.1276000000000001e+002	 -1.0184400000000001e+003	  7.4101500000000001e-002	 -6.9011400000000001e-001	  1.5990299999999999e-001	  7.0191400000000004e-001	
  7.9400000000000004e+000	 -1.3253000000000000e+002	 -1.0127300000000000e+003	  1.2391400000000000e-001	 -6.6917300000000002e-001	  2.0692300000000000e-001	  7.0287699999999997e-001	
  1.2130000000000001e+001	 -1.3900999999999999e+002	 -1.0094700000000000e+003	  1.4170800000000000e-001	 -6.5803500000000004e-001	  2.2291200000000000e-001	  7.0513800000000004e-001	
  1.5250000000000000e+001	 -1.4309999999999999e+002	 -1.0065400000000000e+003	  1.5400400000000000e-001	 -6.4871800000000002e-001	  2.3240700000000000e-001	  7.0811999999999997e-001	
  1.6550000000000001e+001	 -1.4441000000000000e+002	 -1.0047500000000000e+003	  1.5672200000000000e-001	 -6.4358899999999997e-001	  2.3813300000000001e-001	  7.1029799999999998e-001	
  1.5500000000000000e+001	 -1.4163000000000000e+002	 -1.0026000000000000e+003	  1.4830800000000000e-001	 -6.4043300000000003e-001	  2.3421200000000000e-001	  7.1623700000000001e-001	
  1.4029999999999999e+001	 -1.3850000000000000e+002	 -1.0015800000000000e+003	  1.4041799999999999e-001	 -6.3878000000000001e-001	  2.2672800000000001e-001	  7.2169000000000005e-001	
  1.2330000000000000e+001	 -1.3449000000000001e+002	 -9.9998000000000002e+002	  1.3261100000000001e-001	 -6.3625500000000001e-001	  2.1461900000000000e-001	  7.2906300000000002e-001	
  1.0220000000000001e+001	 -1.2903999999999999e+002	 -9.9798000000000002e+002	  1.2080800000000000e-001	 -6.3314300000000001e-001	  1.9991400000000001e-001	  7.3794999999999999e-001	
  6.7699999999999996e+000	 -1.1444000000000000e+002	 -9.9000999999999999e+002	  9.1410199999999997e-002	 -6.1866900000000002e-001	  1.6071800000000000e-001	  7.6358499999999996e-001	
  5.8200000000000003e+000	 -1.0579000000000001e+002	 -9.8510000000000002e+002	  7.2509000000000004e-002	 -6.0707599999999995e-001	  1.3971700000000001e-001	  7.7889699999999995e-001	
  6.1900000000000004e+000	 -9.7280000000000001e+001	 -9.7877999999999997e+002	  5.2602700000000002e-002	 -5.9162999999999999e-001	  1.2230600000000000e-001	  7.9513999999999996e-001	
  8.2699999999999996e+000	 -8.9579999999999998e+001	 -9.7107000000000005e+002	  3.5903200000000003e-002	 -5.7175200000000004e-001	  1.0510899999999999e-001	  8.1287299999999996e-001	
  1.7350000000000001e+001	 -7.8200000000000003e+001	 -9.5292999999999995e+002	  1.7001599999999999e-002	 -5.1664800000000000e-001	  7.2206699999999999e-002	  8.5297900000000004e-001	
  2.3670000000000002e+001	 -7.4590000000000003e+001	 -9.4388999999999999e+002	  1.2800799999999999e-002	 -4.8642900000000000e-001	  5.8703499999999999e-002	  8.7165199999999998e-001	
  3.0140000000000001e+001	 -7.1829999999999998e+001	 -9.3603999999999996e+002	  8.8003200000000004e-003	 -4.5761700000000000e-001	  4.9401800000000003e-002	  8.8773199999999997e-001	
  3.5979999999999997e+001	 -7.0040000000000006e+001	 -9.2988000000000000e+002	  7.9006300000000005e-003	 -4.3303500000000000e-001	  3.9603199999999998e-002	  9.0047200000000005e-001	
  4.0640000000000001e+001	 -6.7420000000000002e+001	 -9.2536000000000001e+002	  3.9001499999999998e-003	 -4.1421599999999997e-001	  2.8101100000000000e-002	  9.0973599999999999e-001	
  3.7869999999999997e+001	 -6.5209999999999994e+001	 -9.2788999999999999e+002	 -2.6003100000000002e-003	 -4.2465100000000000e-001	  2.5003000000000001e-002	  9.0500800000000003e-001	
  3.1980000000000000e+001	 -6.1930000000000000e+001	 -9.3387000000000000e+002	 -1.2301299999999999e-002	 -4.4764799999999999e-001	  2.0302199999999999e-002	  8.9389500000000000e-001	
  2.4680000000000000e+001	 -5.8020000000000003e+001	 -9.4226999999999998e+002	 -2.2401500000000001e-002	 -4.7903099999999998e-001	  9.8006399999999994e-003	  8.7745700000000004e-001	
  1.0340000000000000e+001	 -4.6670000000000002e+001	 -9.6452999999999997e+002	 -5.2405199999999999e-002	 -5.4935500000000004e-001	 -1.6401599999999999e-002	  8.3378300000000005e-001	
  4.9100000000000001e+000	 -4.0009999999999998e+001	 -9.7692999999999995e+002	 -6.7301799999999995e-002	 -5.8411599999999997e-001	 -3.4900899999999999e-002	  8.0812200000000001e-001	
  1.1200000000000001e+000	 -3.1210000000000001e+001	 -9.9037000000000000e+002	 -9.4104099999999996e-002	 -6.1702699999999999e-001	 -4.6101999999999997e-002	  7.7993400000000002e-001	
 -6.4000000000000001e-001	 -2.2000000000000000e+001	 -1.0035200000000000e+003	 -1.2081200000000000e-001	 -6.4586500000000002e-001	 -6.0806100000000002e-002	  7.5137600000000004e-001	
  8.3999999999999997e-001	 -5.0300000000000002e+000	 -1.0266800000000001e+003	 -1.7981500000000000e-001	 -6.8755900000000003e-001	 -7.9906800000000000e-002	  6.9896000000000003e-001	
  2.4100000000000001e+000	  2.3999999999999999e-001	 -1.0350999999999999e+003	 -2.0541400000000001e-001	 -6.9964800000000005e-001	 -7.9005400000000003e-002	  6.7974699999999999e-001	
  3.3399999999999999e+000	  2.6400000000000001e+000	 -1.0399800000000000e+003	 -2.2712800000000000e-001	 -7.0398600000000000e-001	 -6.7908300000000005e-002	  6.6948200000000002e-001	
  2.8100000000000001e+000	  1.4700000000000000e+000	 -1.0401300000000001e+003	 -2.3032000000000000e-001	 -7.0345999999999997e-001	 -5.8205000000000000e-002	  6.6985700000000004e-001	
  5.0000000000000000e-001	 -4.2300000000000004e+000	 -1.0361500000000001e+003	 -2.3721500000000001e-001	 -6.9154499999999997e-001	 -1.7601100000000001e-002	  6.8204399999999998e-001	
 -1.5300000000000000e+000	 -1.0029999999999999e+001	 -1.0325699999999999e+003	 -2.3171000000000000e-001	 -6.8513100000000005e-001	  8.5003900000000000e-003	  6.9053100000000001e-001	
 -3.8999999999999999e+000	 -1.8140000000000001e+001	 -1.0285100000000000e+003	 -2.2281300000000001e-001	 -6.7833900000000003e-001	  4.2802500000000000e-002	  6.9884100000000005e-001	
 -6.0800000000000001e+000	 -2.8390000000000001e+001	 -1.0232300000000000e+003	 -2.0622799999999999e-001	 -6.7159199999999997e-001	  7.9410900000000006e-002	  7.0719699999999996e-001	
 -7.5300000000000002e+000	 -5.2420000000000002e+001	 -1.0099700000000000e+003	 -1.6101399999999999e-001	 -6.5195800000000004e-001	  1.5871399999999999e-001	  7.2376399999999996e-001	
 -5.8300000000000001e+000	 -6.5040000000000006e+001	 -1.0011300000000000e+003	 -1.3050600000000001e-001	 -6.3653099999999996e-001	  1.9520899999999999e-001	  7.3463599999999996e-001	
 -2.3100000000000001e+000	 -7.7180000000000007e+001	 -9.9149000000000001e+002	 -1.0331200000000000e-001	 -6.1687300000000000e-001	  2.3542800000000000e-001	  7.4388799999999999e-001	
  2.5000000000000000e+000	 -8.8040000000000006e+001	 -9.8234000000000003e+002	 -7.3705499999999993e-002	 -5.9624500000000002e-001	  2.6741999999999999e-001	  7.5335700000000005e-001	
  1.2680000000000000e+001	 -1.0356000000000000e+002	 -9.6838999999999999e+002	 -2.8202499999999998e-002	 -5.6145000000000000e-001	  3.1602799999999998e-001	  7.6426799999999995e-001	
  1.7510000000000002e+001	 -1.0898000000000000e+002	 -9.6309000000000003e+002	 -1.0501300000000000e-002	 -5.4626900000000000e-001	  3.3254200000000000e-001	  7.6869699999999996e-001	
  2.1760000000000002e+001	 -1.1294000000000000e+002	 -9.5880999999999995e+002	  3.9001499999999998e-003	 -5.3262100000000001e-001	  3.4411399999999998e-001	  7.7323100000000000e-001	
  2.5359999999999999e+001	 -1.1581000000000000e+002	 -9.5532000000000005e+002	  2.1701200000000000e-002	 -5.2192799999999995e-001	  3.4081800000000001e-001	  7.8164199999999995e-001	
  2.5050000000000001e+001	 -1.1567000000000000e+002	 -9.5566999999999996e+002	  3.0202699999999999e-002	 -5.2314700000000003e-001	  3.2302900000000001e-001	  7.8807099999999997e-001	
  2.2030000000000001e+001	 -1.1353000000000000e+002	 -9.5880999999999995e+002	  2.6401299999999999e-002	 -5.3342699999999998e-001	  3.0721599999999999e-001	  7.8764000000000001e-001	
